Département,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimés,Binôme,Voix,NbSieges
22,460926,279475,181451,5477,3652,172322,Binôme Divers centre,10838,0
22,460926,279475,181451,5477,3652,172322,Binôme d'union au centre et à droite,6646,0
22,460926,279475,181451,5477,3652,172322,Binôme des Républicains,4644,0
22,460926,279475,181451,5477,3652,172322,Binôme Union à droite,2109,0
21,358304,228466,129838,3753,1671,124414,Binôme Extrême gauche,141,0
21,358304,228466,129838,3753,1671,124414,Binôme du Parti communiste français,2672,0
21,358304,228466,129838,3753,1671,124414,Binôme de La France Insoumise,1480,0
21,358304,228466,129838,3753,1671,124414,Binôme du Parti Socialiste,14140,0
21,358304,228466,129838,3753,1671,124414,Binôme Divers gauche,15747,0
21,358304,228466,129838,3753,1671,124414,Binôme écologiste,4249,0
21,358304,228466,129838,3753,1671,124414,Binôme Divers,3228,0
21,358304,228466,129838,3753,1671,124414,Binôme La République en Marche,5327,0
21,358304,228466,129838,3753,1671,124414,Binôme Divers centre,1601,0
21,358304,228466,129838,3753,1671,124414,Binôme d'union au centre et à droite,2165,0
21,358304,228466,129838,3753,1671,124414,Binôme de l'Union des Démocrates et des Indépendants,9541,0
21,358304,228466,129838,3753,1671,124414,Binôme des Républicains,19800,2
21,358304,228466,129838,3753,1671,124414,Binôme Divers droite,20897,2
21,358304,228466,129838,3753,1671,124414,Binôme Rassemblement National,23426,0
19,183389,106132,77257,2540,2068,72649,Binôme du Parti communiste français,1409,0
19,183389,106132,77257,2540,2068,72649,Binôme du Parti Socialiste,4502,0
19,183389,106132,77257,2540,2068,72649,Binôme Union à gauche,4180,0
19,183389,106132,77257,2540,2068,72649,Binôme Divers gauche,14464,2
19,183389,106132,77257,2540,2068,72649,Binôme écologiste,3531,0
19,183389,106132,77257,2540,2068,72649,Binôme Divers,350,0
19,183389,106132,77257,2540,2068,72649,Binôme Union à droite,17671,4
19,183389,106132,77257,2540,2068,72649,Binôme Divers droite,17324,0
19,183389,106132,77257,2540,2068,72649,Binôme Droite souverainiste,72,0
19,183389,106132,77257,2540,2068,72649,Binôme Rassemblement National,9146,0
18,223819,149985,73834,3340,1328,69166,Binôme du Parti communiste français,5971,0
18,223819,149985,73834,3340,1328,69166,Binôme du Parti Socialiste,2287,0
18,223819,149985,73834,3340,1328,69166,Binôme Union à gauche,7593,0
18,223819,149985,73834,3340,1328,69166,Binôme Divers gauche,2969,0
18,223819,149985,73834,3340,1328,69166,Binôme écologiste,859,0
18,223819,149985,73834,3340,1328,69166,Binôme d'union à gauche avec des écologistes,695,0
18,223819,149985,73834,3340,1328,69166,Binôme Divers,1537,0
18,223819,149985,73834,3340,1328,69166,Binôme d'union au centre et à gauche,1158,0
18,223819,149985,73834,3340,1328,69166,Binôme Divers centre,682,0
18,223819,149985,73834,3340,1328,69166,Binôme d'union au centre et à droite,12355,2
18,223819,149985,73834,3340,1328,69166,Binôme de l'Union des Démocrates et des Indépendants,1887,0
18,223819,149985,73834,3340,1328,69166,Binôme des Républicains,1977,0
18,223819,149985,73834,3340,1328,69166,Binôme Union à droite,4507,0
17,502401,332417,169984,4466,3094,162424,Binôme du Parti communiste français,3505,0
17,502401,332417,169984,4466,3094,162424,Binôme de La France Insoumise,1382,0
17,502401,332417,169984,4466,3094,162424,Binôme Union à gauche,10460,0
17,502401,332417,169984,4466,3094,162424,Binôme Divers gauche,29895,0
17,502401,332417,169984,4466,3094,162424,Binôme écologiste,7477,0
17,502401,332417,169984,4466,3094,162424,Binôme d'union à gauche avec des écologistes,6228,0
17,502401,332417,169984,4466,3094,162424,Binôme Union au centre,6868,0
17,502401,332417,169984,4466,3094,162424,Binôme Divers centre,15911,0
17,502401,332417,169984,4466,3094,162424,Binôme d'union au centre et à droite,739,0
17,502401,332417,169984,4466,3094,162424,Binôme des Républicains,485,0
17,502401,332417,169984,4466,3094,162424,Binôme Union à droite,9726,0
17,502401,332417,169984,4466,3094,162424,Binôme Divers droite,38041,2
17,502401,332417,169984,4466,3094,162424,Binôme Rassemblement National,31707,0
15,115075,66886,48189,2601,1436,44152,Binôme du Parti communiste français,1460,0
15,115075,66886,48189,2601,1436,44152,Binôme de La France Insoumise,240,0
15,115075,66886,48189,2601,1436,44152,Binôme du Parti Socialiste,1365,0
15,115075,66886,48189,2601,1436,44152,Binôme Union à gauche,5505,0
15,115075,66886,48189,2601,1436,44152,Binôme Divers gauche,2428,0
15,115075,66886,48189,2601,1436,44152,Binôme Divers,4400,2
15,115075,66886,48189,2601,1436,44152,Binôme Divers centre,6381,2
15,115075,66886,48189,2601,1436,44152,Binôme d'union au centre et à droite,9501,4
15,115075,66886,48189,2601,1436,44152,Binôme des Républicains,10439,6
15,115075,66886,48189,2601,1436,44152,Binôme Divers droite,2433,0
16,254018,169206,84812,3695,2765,78352,Binôme de La France Insoumise,2026,0
16,254018,169206,84812,3695,2765,78352,Binôme du Parti Socialiste,4716,0
16,254018,169206,84812,3695,2765,78352,Binôme Union à gauche,13455,0
16,254018,169206,84812,3695,2765,78352,Binôme Divers gauche,10533,0
16,254018,169206,84812,3695,2765,78352,Binôme écologiste,2645,0
16,254018,169206,84812,3695,2765,78352,Binôme d'union à gauche avec des écologistes,4421,0
16,254018,169206,84812,3695,2765,78352,Binôme Divers,408,0
16,254018,169206,84812,3695,2765,78352,Binôme La République en Marche,2288,0
16,254018,169206,84812,3695,2765,78352,Binôme Divers centre,17908,0
16,254018,169206,84812,3695,2765,78352,Binôme d'union au centre et à droite,4155,0
16,254018,169206,84812,3695,2765,78352,Binôme des Républicains,1923,0
16,254018,169206,84812,3695,2765,78352,Binôme Divers droite,9295,0
16,254018,169206,84812,3695,2765,78352,Binôme Rassemblement National,4579,0
14,501288,329294,171994,5318,3022,163654,Binôme du Parti communiste français,249,0
14,501288,329294,171994,5318,3022,163654,Binôme de La France Insoumise,1042,0
14,501288,329294,171994,5318,3022,163654,Binôme du Parti Socialiste,2198,0
14,501288,329294,171994,5318,3022,163654,Binôme Union à gauche,15120,0
14,501288,329294,171994,5318,3022,163654,Binôme Divers gauche,11638,0
14,501288,329294,171994,5318,3022,163654,Binôme écologiste,1429,0
14,501288,329294,171994,5318,3022,163654,Binôme d'union à gauche avec des écologistes,17780,0
14,501288,329294,171994,5318,3022,163654,Binôme Divers,19007,0
14,501288,329294,171994,5318,3022,163654,Binôme d'union au centre et à gauche,2637,0
14,501288,329294,171994,5318,3022,163654,Binôme Divers centre,14325,0
14,501288,329294,171994,5318,3022,163654,Binôme d'union au centre et à droite,12605,0
14,501288,329294,171994,5318,3022,163654,Binôme des Républicains,6341,0
14,501288,329294,171994,5318,3022,163654,Binôme Union à droite,2955,0
14,501288,329294,171994,5318,3022,163654,Binôme Divers droite,31573,0
14,501288,329294,171994,5318,3022,163654,Binôme Rassemblement National,24472,0
14,501288,329294,171994,5318,3022,163654,Binôme d'Extrême droite,283,0
22,460926,279475,181451,5477,3652,172322,Binôme Divers droite,33913,0
22,460926,279475,181451,5477,3652,172322,Binôme Droite souverainiste,285,0
22,460926,279475,181451,5477,3652,172322,Binôme Rassemblement National,25895,0
18,223819,149985,73834,3340,1328,69166,Binôme Divers droite,12040,0
18,223819,149985,73834,3340,1328,69166,Binôme Rassemblement National,12649,0
