Code du département;Libellé du département;Code du canton;Libellé du canton;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs et nuls;% BlNuls/Ins;% BlNuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp
72;SARTHE;28;SAINT-CALAIS;7691;3614;46.99;4077;53.01;109;1.42;2.67;3968;51.59;97.33;M;BAUDRY;Gérard;EXG;260;3.38;6.55;M;NIEL;Pierre;COM;316;4.11;7.96;M;LETELLIER-CANU;Michel;DVG;1704;22.16;42.94;M;LEROY;Michel;DVD;1082;14.07;27.27;M;HERVE;Fabrice;FN;606;7.88;15.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;SARTHE;29;SAINT-PATERNE;8631;4543;52.64;4088;47.36;71;0.82;1.74;4017;46.54;98.26;F;AFFAGARD;Blandine;SOC;796;9.22;19.82;M;MARTIN;Philippe;DVG;554;6.42;13.79;M;VILLETTE;Jean-Pierre;VEC;341;3.95;8.49;M;PETIOT;Bernard;UMP;1465;16.97;36.47;M;GIRARD;Jean-Luc;DVD;407;4.72;10.13;M;LE GRAS;Jean-François;FN;454;5.26;11.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;SARTHE;32;TUFFÉ;5652;2773;49.06;2879;50.94;109;1.93;3.79;2770;49.01;96.21;M;GREMILLON;Alain;PG;378;6.69;13.65;M;DUPONT;Jean-Claude;SOC;682;12.07;24.62;F;LEROUX;Marie-Thérèse;DVD;1246;22.05;44.98;M;DEROMBISE;Arnaud;FN;464;8.21;16.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;SARTHE;34;LE-MANS-NORD-OUEST;23729;14338;60.42;9391;39.58;471;1.98;5.02;8920;37.59;94.98;M;PERDEREAU;Patrice;PG;1009;4.25;11.31;F;N'KALOULOU;Christiane;SOC;3503;14.76;39.27;M;VETILLARD;Bernard;VEC;1486;6.26;16.66;F;PIVRON;Isabelle;UMP;2922;12.31;32.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;SARTHE;35;LE-MANS-SUD-EST;16123;10066;62.43;6057;37.57;235;1.46;3.88;5822;36.11;96.12;M;DAILLY;Jean-Pierre;EXG;94;0.58;1.61;F;BRULE - DELAHAYE;Catherine;COM;421;2.61;7.23;M;COUNIL;Christophe;SOC;3192;19.8;54.83;F;PAIN;Florence;VEC;380;2.36;6.53;M;PIGEAU;Alain;UMP;767;4.76;13.17;M;DAVID;Jean-Denis;FN;968;6;16.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;SARTHE;37;LE-MANS-EST-CAMPAGNE;22349;12394;55.46;9955;44.54;263;1.18;2.64;9692;43.37;97.36;M;PAGEARD;Michel;EXG;203;0.91;2.09;F;RENAUT;Martine;COM;705;3.15;7.27;M;FONTAINE;Jean-Luc;SOC;3153;14.11;32.53;F;MOTREUIL;Marie-Laure;VEC;1132;5.07;11.68;M;METIVIER;Philippe;UMP;2866;12.82;29.57;F;D'HERBAIS;Marie;FN;1633;7.31;16.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;SARTHE;38;LE-MANS-NORD-CAMPAGNE;14492;7945;54.82;6547;45.18;211;1.46;3.22;6336;43.72;96.78;F;MARCAULT;Tiphaine;PG;487;3.36;7.69;M;ROUILLON;Christophe;SOC;3309;22.83;52.23;F;DEBOST;Elen;VEC;765;5.28;12.07;M;EGBERT;Jacki;UMP;1775;12.25;28.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;SARTHE;40;ALLONNES;12787;7156;55.96;5631;44.04;178;1.39;3.16;5453;42.64;96.84;M;LEPROUST;Gilles;COM;1809;14.15;33.17;F;PICHON;Anne;SOC;990;7.74;18.16;M;MEUNIER;Michel;VEC;530;4.14;9.72;M;BRETEAU;Franck;UMP;1248;9.76;22.89;F;DEOTTO;Marie-Claude;FN;876;6.85;16.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;3;AIX-LES-BAINS-CENTRE;11938;7494;62.77;4444;37.23;89;0.75;2;4355;36.48;98;F;LAVOREL;Françoise;COM;174;1.46;4;M;PEUTOT;Yves;VEC;509;4.26;11.69;M;SERRA;Christian;AUT;731;6.12;16.79;M;GUIGUE;Thibaut;AUT;195;1.63;4.48;F;FERRARI;Marina;MODM;351;2.94;8.06;M;LOISEAU;Jean-Claude;UMP;1390;11.64;31.92;M;PORTAY;Jean-François;DVD;133;1.11;3.05;M;ROLLE;Roger;FN;872;7.3;20.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;5;ALBERTVILLE-NORD;10138;5971;58.9;4167;41.1;83;0.82;1.99;4084;40.28;98.01;F;BOURRIER;Nathalie;EXG;62;0.61;1.52;M;JULIANO;Michaël;COM;222;2.19;5.44;M;RIEU;François;SOC;1269;12.52;31.07;M;JOGUET-RECCORDON;Bernard;VEC;469;4.63;11.48;M;BAILLY;Florian;M-NC;847;8.35;20.74;M;BRUGNON;Jean-François;DVD;395;3.9;9.67;M;BERTIN;Roger;FN;820;8.09;20.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;7;BOURG-SAINT-MAURICE;11438;7160;62.6;4278;37.4;160;1.4;3.74;4118;36;96.26;F;HERBINSKI;Jocelyne;COM;292;2.55;7.09;M;FOURNET;Mathieu;SOC;601;5.25;14.59;M;MINORET;Eric;AUT;1303;11.39;31.64;M;PAYOT;Daniel;M-NC;1402;12.26;34.05;F;CHAMPEAUX;Michèle;FN;520;4.55;12.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;8;BOZEL;7505;4461;59.44;3044;40.56;91;1.21;2.99;2953;39.35;97.01;M;ROLLAND;Serge;COM;253;3.37;8.57;F;MACHET;Dominique;SOC;268;3.57;9.08;M;PACCALET;Yves;VEC;522;6.96;17.68;M;ROLLAND;Vincent;UMP;1910;25.45;64.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;9;CHAMBÉRY-NORD;8657;5544;64.04;3113;35.96;71;0.82;2.28;3042;35.14;97.72;M;TRUNFIO;Démétrio;EXG;38;0.44;1.25;M;RIPART;Laurent;EXG;89;1.03;2.93;M;WILKOWSKY;Eric;COM;247;2.85;8.12;M;REPENTIN;Thierry;SOC;1051;12.14;34.55;M;PASCAL;Marc;VEC;457;5.28;15.02;M;COLONEL;Francis;AUT;0;0;0;M;MANTELLO;Luc;MODM;151;1.74;4.96;M;KERICHE;Djamel;M-NC;407;4.7;13.38;F;REGAIRAZ;Joëlle;FN;602;6.95;19.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;11;LA CHAMBRE;5917;3059;51.7;2858;48.3;51;0.86;1.78;2807;47.44;98.22;M;PORTAZ;Jean-Louis;PG;796;13.45;28.36;M;DUFRENEY;Daniel;AUT;1062;17.95;37.83;M;BOST;Philippe;AUT;596;10.07;21.23;M;DUPRAZ;Jérôme;FN;353;5.97;12.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;12;CHAMOUX-SUR-GELON;3900;1735;44.49;2165;55.51;39;1;1.8;2126;54.51;98.2;M;FRISON;Bernard;DVG;718;18.41;33.77;M;COUTIN;François;VEC;167;4.28;7.86;M;DALLA-MUTTA;Alexandre;AUT;1039;26.64;48.87;M;DAVID-VAUDEY;Jean;FN;202;5.18;9.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;13;LE CHÂTELARD;3890;1793;46.09;2097;53.91;26;0.67;1.24;2071;53.24;98.76;F;NIVEAUX;Evelyne;COM;223;5.73;10.77;M;DARVEY;Albert;DVG;1162;29.87;56.11;M;ABEILLE;Patrice;REG;68;1.75;3.28;M;GAMEN;Philippe;AUT;405;10.41;19.56;M;ROCHEX;Sylvain;AUT;32;0.82;1.55;M;GARNIER;Rémi;FN;181;4.65;8.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;15;GRÉSY-SUR-ISÈRE;6257;2923;46.72;3334;53.28;56;0.89;1.68;3278;52.39;98.32;F;BERTOLOTTI;Monique;COM;184;2.94;5.61;M;VAIRETTO;André;SOC;2234;35.7;68.15;F;GOYET;Danielle;UMP;452;7.22;13.79;M;BAU;Yannis;FN;408;6.52;12.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;16;LANSLEBOURG-MONT-CENIS;2511;1192;47.47;1319;52.53;65;2.59;4.93;1254;49.94;95.07;M;CHEMIN;François;SOC;188;7.49;14.99;M;BLANC;Jean;ECO;106;4.22;8.45;M;DEBORE;Patrick;AUT;481;19.16;38.36;F;HARS;Rozenn;UMP;479;19.08;38.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;18;MONTMELIAN;10515;5678;54;4837;46;94;0.89;1.94;4743;45.11;98.06;M;LE-CORRE;Aurélien;PG;263;2.5;5.55;F;SANTAIS;Béatrice;SOC;2183;20.76;46.03;M;COMMUNOD;Noël;VEC;511;4.86;10.77;M;CHAPELLE;Michel;AUT;976;9.28;20.58;F;GARCIN;Nadine;FN;810;7.7;17.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;21;LE-PONT-DE-BEAUVOISIN;7066;3771;53.37;3295;46.63;87;1.23;2.64;3208;45.4;97.36;F;TARDY;Marylène;COM;223;3.16;6.95;F;SOMVEILLE;Danièle;SOC;543;7.68;16.93;F;JARGOT;Bernadette;VEC;363;5.14;11.32;M;GUIGUE;Gilbert;AUT;825;11.68;25.72;M;VITTOZ;Philippe;AUT;318;4.5;9.91;F;CRESCIUCCI;Stéphanie;MODM;369;5.22;11.5;F;DRAPEAU;Véronique;FN;567;8.02;17.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;26;SAINT-MICHEL-DE-MAURIENNE;4649;2608;56.1;2041;43.9;106;2.28;5.19;1935;41.62;94.81;M;DUFOUR;André;COM;179;3.85;9.25;M;GALLIOZ;Jean-Michel;DVG;1296;27.88;66.98;M;ABPLANALP;Eric;FN;460;9.89;23.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;29;YENNE;5251;2452;46.7;2799;53.3;56;1.07;2;2743;52.24;98;M;MANTELLO;Philippe;PG;107;2.04;3.9;M;GANDIN;Jean-Paul;DVG;302;5.75;11.01;M;PADERNOZ;René;VEC;868;16.53;31.64;M;MICHAUD;Maurice;AUT;876;16.68;31.94;F;BOISHARDY;Anita;AUT;240;4.57;8.75;M;BAUER;André;FN;350;6.67;12.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;30;ALBERTVILLE-SUD;12821;7878;61.45;4943;38.55;130;1.01;2.63;4813;37.54;97.37;M;COLLIARD;Fabrice;EXG;93;0.73;1.93;M;PERRIER;Philippe;COM;721;5.62;14.98;M;LOUBET;Pierre;SOC;1292;10.08;26.84;F;LEGER;Claudie;VEC;588;4.59;12.22;F;BUSILLET;Béatrice;AUT;728;5.68;15.13;M;MARCAIS;Alain;MODM;189;1.47;3.93;M;GARCIN;Jean-Marie;FN;1202;9.38;24.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;31;CHAMBÉRY-SUD-OUEST;9699;6274;64.69;3425;35.31;115;1.19;3.36;3310;34.13;96.64;F;FONTAINE;Emeline;EXG;105;1.08;3.17;F;ROUXIN;Marianne;COM;356;3.67;10.76;F;BONFILS;Colette;DVG;1166;12.02;35.23;M;CARACO;Alain;VEC;677;6.98;20.45;M;PENDOLA;Patrick;AUT;160;1.65;4.83;F;TOWNLEY;Corinne;UMP;846;8.72;25.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;32;AIX-LES-BAINS-NORD-GRÉSY;12018;7087;58.97;4931;41.03;97;0.81;1.97;4834;40.22;98.03;M;HERBIN;Pierre;EXG;74;0.62;1.53;M;DEL RIO ;Yann;COM;189;1.57;3.91;F;BRUNETTI;Fatiha;SOC;790;6.57;16.34;M;TROUILLET;Michel;VEC;757;6.3;15.66;M;CLERC;Robert;DVD;1984;16.51;41.04;M;COLLADO;Gérard;FN;1040;8.65;21.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;33;LA RAVOIRE;15217;8977;58.99;6240;41.01;171;1.12;2.74;6069;39.88;97.26;F;BAABAA;Ana;COM;422;2.77;6.95;M;GARDETTE;Robert;SOC;1466;9.63;24.16;M;RAYE;Gilles;VEC;1053;6.92;17.35;M;POLLIER;Jean;AUT;658;4.32;10.84;M;LEOUTRE;Jean-Marc;DVD;1651;10.85;27.2;M;DUBONNET;David;DVD;819;5.38;13.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;SAVOIE;35;AIX-LES-BAINS-SUD;12969;7924;61.1;5045;38.9;127;0.98;2.52;4918;37.92;97.48;F;ANDREYS;Brigitte;COM;254;1.96;5.16;M;SARZIER;Jean-Louis;DVG;1356;10.46;27.57;M;MOREL;Philippe;VEC;794;6.12;16.14;F;CASANOVA;Corinne;AUT;442;3.41;8.99;F;COCHET;Sylvie;UMP;1168;9.01;23.75;M;ROSSET;Jean;FN;904;6.97;18.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;1;ABONDANCE;3986;1531;38.41;2455;61.59;41;1.03;1.67;2414;60.56;98.33;M;RENARD;Philippe;EXG;122;3.06;5.05;M;RUBIN;Nicolas;UMP;834;20.92;34.55;M;BLANC;Jean-François;DVD;451;11.31;18.68;M;BEL;Pascal;DVD;823;20.65;34.09;M;AINOUX;Sébastien;FN;184;4.62;7.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;2;ALBY-SUR-CHÉRAN;8748;4593;52.5;4155;47.5;176;2.01;4.24;3979;45.48;95.76;M;DAGAND;Jean-Pierre;EXG;228;2.61;5.73;M;MARTIN;Jean-Claude;DVG;1239;14.16;31.14;M;JUILLET;Bernard;VEC;728;8.32;18.3;M;BAUQUIS;Alain;M;960;10.97;24.13;M;LAPERROUSAZ;Jean-Paul;DVD;303;3.46;7.61;F;MERKEL;Mireille;FN;521;5.96;13.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;3;ANNECY-CENTRE;11043;7385;66.87;3658;33.13;71;0.64;1.94;3587;32.48;98.06;M;COLLOMB;Christian;COM;198;1.79;5.52;M;DUPERTHUY;Denis;SOC;551;4.99;15.36;M;ASTORG;François;VEC;725;6.57;20.21;M;RIGAUT;Jean-Luc;M-NC;1473;13.34;41.06;F;FAVRE;Marie;FN;640;5.8;17.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;5;ANNEMASSE-NORD;22201;15208;68.5;6993;31.5;116;0.52;1.66;6877;30.98;98.34;M;RICHARD;Daniel;COM;268;1.21;3.9;M;GUERINI;Patrick;SOC;1144;5.15;16.64;M;BOUCHAUD;Michel;VEC;1034;4.66;15.04;M;BARDET;Raymond;M;3006;13.54;43.71;M;TOURNIER-COLLETTA;Frédéric;FN;1425;6.42;20.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;10;CLUSES;14254;8931;62.66;5323;37.34;82;0.58;1.54;5241;36.77;98.46;F;GUILLAUME;Virginie;SOC;326;2.29;6.22;M;GALLAY;Pierre;DVG;391;2.74;7.46;M;MAROUZE;Olivier;VEC;685;4.81;13.07;M;DUPRAZ;Jo;REG;81;0.57;1.55;M;MIVEL;Jean-Louis;M;1510;10.59;28.81;M;TAVERNIER;Jean-Claude;UMP;785;5.51;14.98;M;MARTIN;Dominique;FN;1463;10.26;27.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;12;DOUVAINE;16468;10373;62.99;6095;37.01;106;0.64;1.74;5989;36.37;98.26;F;GRECO;Noëlle;COM;243;1.48;4.06;M;GIL;Jean-Erick;SOC;415;2.52;6.93;M;FAVRE;Alain;VEC;785;4.77;13.11;M;GONTHIER;Jean-Paul;MODM;485;2.95;8.1;M;HAUTEVILLE;Marcel;M;593;3.6;9.9;M;BARRAS;Olivier;UMP;1201;7.29;20.05;M;FAVRE;Jean-Pierre;DVD;499;3.03;8.33;M;NEURY;Jean;DVD;974;5.91;16.26;F;PETIT;Marie;FN;794;4.82;13.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;14;FAVERGES;10213;5509;53.94;4704;46.06;94;0.92;2;4610;45.14;98;M;HEREITANI;Akram;COM;165;1.62;3.58;M;CHAFFAROD;Luc;SOC;804;7.87;17.44;M;LOGE;Michel;VEC;694;6.8;15.05;M;LACOSTAZ;Claude;REG;137;1.34;2.97;M;LOSSERAND;Pierre;UMP;2126;20.82;46.12;M;PUISAIS;Bernard;FN;684;6.7;14.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;15;FRANGY;5662;2828;49.95;2834;50.05;25;0.44;0.88;2809;49.61;99.12;F;SORIN;Isabelle;EXG;75;1.32;2.67;M;ROUSSEAU;Fabien;SOC;180;3.18;6.41;M;ESCALE;Michel;VEC;252;4.45;8.97;M;RABATEL;Vincent;M;1288;22.75;45.85;M;CHAMOSSET;Alain;DVD;329;5.81;11.71;M;GAUTHIER;Alain;DVD;383;6.76;13.63;F;BARDOUX;Anne;FN;302;5.33;10.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;16;REIGNIER;12739;7274;57.1;5465;42.9;76;0.6;1.39;5389;42.3;98.61;M;MAGLIOCCO;Guy;COM;241;1.89;4.47;M;SONNERAT;Maurice;DVG;1573;12.35;29.19;M;FOREL;Bruno;DVG;1141;8.96;21.17;M;CHENEAU;Denis;VEC;719;5.64;13.34;M;DELIEUTRAZ;Laurent;UMP;959;7.53;17.8;M;GIMENEZ;Franck;FN;756;5.93;14.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;17;LA-ROCHE-SUR-FORON;15407;7812;50.7;7595;49.3;661;4.29;8.7;6934;45.01;91.3;F;RAMOS;Yvette;SOC;605;3.93;8.73;F;RUBIN;Chantal;DVG;399;2.59;5.75;M;SAILLET;Gilbert;VEC;864;5.61;12.46;M;ARCADE;Jean-Luc;UMP;1325;8.6;19.11;M;DUVERNAY;Denis;DVD;2722;17.67;39.26;M;BARTHEYE;Christian;FN;1019;6.61;14.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;19;SAINT-GERVAIS-LES-BAINS;13237;7473;56.46;5764;43.54;93;0.7;1.61;5671;42.84;98.39;M;NARDI;Laurent;COM;535;4.04;9.43;M;ROGER;Alain;SOC;450;3.4;7.94;M;DUBY;Michel;DVG;407;3.07;7.18;M;BOSSON;Hervé;VEC;473;3.57;8.34;M;ROSSET;Gilles;REG;100;0.76;1.76;M;PEILLEX;Jean-Marc;M;2200;16.62;38.79;M;PETIT-JEAN;Gilles;M;988;7.46;17.42;M;WASIELEWSKI;Stephan;FN;518;3.91;9.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;20;SAINT-JEOIRE;7782;4228;54.33;3554;45.67;82;1.05;2.31;3472;44.62;97.69;M;MOCCOZET;Laurent;VEC;856;11;24.65;M;PITTET;Serge;UMP;2030;26.09;58.47;F;DARDENNE;Catherine;FN;586;7.53;16.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;21;SAINT-JULIEN-EN-GENEVOIS;21052;13431;63.8;7621;36.2;95;0.45;1.25;7526;35.75;98.75;M;MARGUERETTAZ;Patrick;COM;267;1.27;3.55;F;CAMILLERI;Sylvie;SOC;787;3.74;10.46;M;BARBIER;Claude;VEC;1235;5.87;16.41;M;VIELLIARD;Antoine;MODM;1480;7.03;19.67;M;ETALLAZ;Georges;M;1883;8.94;25.02;M;JOUVENOZ;Bernard;UMP;922;4.38;12.25;M;CORTES;Cyril;FN;952;4.52;12.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;23;SAMOËNS;3684;1633;44.33;2051;55.67;43;1.17;2.1;2008;54.51;97.9;M;MATRAS;Lionel;EXG;24;0.65;1.2;M;BOULOGNE;Alain;VEC;339;9.2;16.88;M;MOGENET;François;M;851;23.1;42.38;M;GRANDCOLLOT;Jean-Jacques;DVD;617;16.75;30.73;M;ROCH;Michel;FN;177;4.8;8.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;29;ANNECY-NORD-OUEST;31931;19971;62.54;11960;37.46;210;0.66;1.76;11750;36.8;98.24;M;METRAL-BOFFOD;Philippe;EXG;374;1.17;3.18;F;ANSELME;Annie;COM;325;1.02;2.77;M;JEANTET;Christian;SOC;4030;12.62;34.3;F;COLLINET;Annie;VEC;1678;5.26;14.28;M;CARBONNEL;François-Eric;UMP;3014;9.44;25.65;M;MILANO;Frédéric;FN;2329;7.29;19.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;30;ANNECY-LE-VIEUX;30486;18468;60.58;12018;39.42;233;0.76;1.94;11785;38.66;98.06;M;PASQUIER;Jean-Jacques;SOC;1927;6.32;16.35;F;TOULERON;Sylvie;DVG;538;1.76;4.57;M;LITTOZ-BARITEL;Stéphane;VEC;2368;7.77;20.09;M;DE MENTHON;Antoine;UMP;5029;16.5;42.67;M;ADOBATI;André;FN;1923;6.31;16.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;HAUTE SAVOIE;34;THONON-LES-BAINS-OUEST;24915;15919;63.89;8996;36.11;211;0.85;2.35;8785;35.26;97.65;F;MOCELLIN;Christine;COM;644;2.58;7.33;M;CONSTANTIN;Georges;SOC;1946;7.81;22.15;M;BURNET;Jean-Pierre;VEC;1090;4.37;12.41;M;JACQUIER;Jean;REG;270;1.08;3.07;M;HEINIS;Emmanuel;MODM;637;2.56;7.25;M;DENAIS;Jean;M;2738;10.99;31.17;M;CHEVALLAY;Patrick;FN;1460;5.86;16.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME;2;AUMALE;5331;2400;45.02;2931;54.98;78;1.46;2.66;2853;53.52;97.34;M;LECLERC;Edouard;COM;66;1.24;2.31;M;MORELLE;Franck;DVG;504;9.45;17.67;M;AUGER;Jérôme;DVG;186;3.49;6.52;M;MILON;Joël;DVG;293;5.5;10.27;F;LUCOT-AVRIL;Virginie;UMP;1386;26;48.58;M;MALMAISON;Joël;FN;418;7.84;14.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME;3;BACQUEVILLE-EN-CAUX;8690;4055;46.66;4635;53.34;124;1.43;2.68;4511;51.91;97.32;F;MASSON;Pauline;COM;270;3.11;5.99;M;PHILIPPE;Jean-Paul;SOC;1048;12.06;23.23;F;LEFORESTIER;Laure;VEC;330;3.8;7.32;M;HAUGUEL;Martial;DVD;2023;23.28;44.85;M;LEFORESTIER;Jean-Michel;DVD;231;2.66;5.12;M;DELAHAYE;François;FN;609;7.01;13.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME;4;BELLENCOMBRE;5664;2864;50.56;2800;49.44;93;1.64;3.32;2707;47.79;96.68;M;GOUPIL;Vincent;COM;133;2.35;4.91;M;CHOMANT;Jean;DVG;650;11.48;24.01;M;LEFEBURE;Stéphane;VEC;177;3.13;6.54;M;BERTRAND;Nicolas;UMP;780;13.77;28.81;M;VADECARD;Jérôme;DVD;524;9.25;19.36;M;RAHAULT;Guy;FN;443;7.82;16.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME;5;BLANGY-SUR-BRESLE;7962;3442;43.23;4520;56.77;145;1.82;3.21;4375;54.95;96.79;M;DRUINE;François;COM;237;2.98;5.42;F;LE VERN;Marie;SOC;1887;23.7;43.13;F;MOINET;Véronique;VEC;179;2.25;4.09;M;QUENOT;Jean-Claude;DVD;1251;15.71;28.59;F;ARGENTIN;Patricia;FN;821;10.31;18.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
