;Département;Code du Canton;Libellé du Canton;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Binôme;Nuance;Voix;%Voix/Exp
4235;57;9;Freyming-Merlebach;21718;16299;5419;118;56;5245;Mme Léonce Henriette CELKA;BC-UD;2028;38.67
4236;57;9;Freyming-Merlebach;21718;16299;5419;118;56;5245;Mme Françoise GOLDITE;BC-SOC;1863;35.52
4237;57;9;Freyming-Merlebach;21718;16299;5419;118;56;5245;M. Romuald CLAUS;BC-RN;1354;25.82
4238;57;10;Hayange;30250;23422;6828;207;126;6495;Mme Murielle DEISS;BC-RN;2656;40.89
4239;57;10;Hayange;30250;23422;6828;207;126;6495;Mme Nathalie AMBROSIN-CHINI;BC-DVG;1499;23.08
4240;57;10;Hayange;30250;23422;6828;207;126;6495;Mme Rébecca ADAM;BC-UCG;1069;16.46
4241;57;10;Hayange;30250;23422;6828;207;126;6495;Mme Magalie LABATE;BC-DIV;942;14.5
4242;57;10;Hayange;30250;23422;6828;207;126;6495;M. Gilles ALESCH;BC-EXG;329;5.07
4243;57;11;Metz-1;21663;16218;5445;150;88;5207;M. Patrick THIL;BC-UD;1663;31.94
4244;57;11;Metz-1;21663;16218;5445;150;88;5207;Mme Patricia SALLUSTI;BC-UGE;1640;31.5
4245;57;11;Metz-1;21663;16218;5445;150;88;5207;M. Grégory DUFOUR;BC-RN;1052;20.2
4246;57;11;Metz-1;21663;16218;5445;150;88;5207;Mme Naomi GALLOIS;BC-UG;412;7.91
4247;57;11;Metz-1;21663;16218;5445;150;88;5207;Mme Sabrina KIRCHNER;BC-DVC;161;3.09
4248;57;11;Metz-1;21663;16218;5445;150;88;5207;Mme Isabelle PINO;BC-EXG;147;2.82
4249;57;11;Metz-1;21663;16218;5445;150;88;5207;Mme Magali GETREY;BC-DVC;132;2.54
4250;57;12;Metz-2;22368;17604;4764;104;50;4610;Mme Patricia ARNOLD;BC-LR;1698;36.83
4251;57;12;Metz-2;22368;17604;4764;104;50;4610;Mme Divine HOURT;BC-RN;1000;21.69
4252;57;12;Metz-2;22368;17604;4764;104;50;4610;M. Jacques MARÉCHAL;BC-UGE;975;21.15
4253;57;12;Metz-2;22368;17604;4764;104;50;4610;M. Mehdi BOUANANE;BC-UC;656;14.23
4254;57;12;Metz-2;22368;17604;4764;104;50;4610;Mme Léa BEHR;BC-UG;281;6.1
4255;57;13;Metz-3;25285;18366;6919;124;69;6726;M. Emmanuel LEBEAU;BC-DVD;1978;29.41
4256;57;13;Metz-3;25285;18366;6919;124;69;6726;M. Yoan HADADI;BC-UGE;1459;21.69
4257;57;13;Metz-3;25285;18366;6919;124;69;6726;M. Christian BEMER;BC-RN;1162;17.28
4258;57;13;Metz-3;25285;18366;6919;124;69;6726;M. Jeremy ALDRIN;BC-UC;890;13.23
4259;57;13;Metz-3;25285;18366;6919;124;69;6726;Mme Anne-Catherine LEUCART;BC-UCG;563;8.37
4260;57;13;Metz-3;25285;18366;6919;124;69;6726;M. Arnaud DE SOUSA;BC-UG;521;7.75
4261;57;13;Metz-3;25285;18366;6919;124;69;6726;Mme Marie-Jeanne BECHT;BC-EXG;153;2.27
4262;57;14;Metzervisse;29547;21974;7573;307;116;7150;M. Pierre TACCONI;BC-UD;2786;38.97
4263;57;14;Metzervisse;29547;21974;7573;307;116;7150;Mme Isabelle CORNETTE;BC-DVD;2670;37.34
4264;57;14;Metzervisse;29547;21974;7573;307;116;7150;Mme Céline LAMPERT;BC-RN;1694;23.69
4265;57;15;Montigny-lès-Metz;32274;22769;9505;244;112;9149;M. Jean-Luc BOHL;BC-UD;5327;58.22
4266;57;15;Montigny-lès-Metz;32274;22769;9505;244;112;9149;M. Yacine TISSNAOUI;BC-UGE;1925;21.04
4267;57;15;Montigny-lès-Metz;32274;22769;9505;244;112;9149;Mme Nadine SIMON;BC-RN;1897;20.73
4268;57;16;Le Pays Messin;33117;22564;10553;609;175;9769;M. Patrick GRÉLOT;BC-DVD;4406;45.1
4269;57;16;Le Pays Messin;33117;22564;10553;609;175;9769;Mme Fatima BECKER;BC-DVG;2312;23.67
4270;57;16;Le Pays Messin;33117;22564;10553;609;175;9769;M. Roland CHLOUP;BC-UD;2233;22.86
4271;57;16;Le Pays Messin;33117;22564;10553;609;175;9769;M. Cyrille BECKER;BC-UC;818;8.37
4272;57;17;Phalsbourg;25832;17274;8558;246;88;8224;Mme Véréna FOGEL-GOSSÉ;BC-UCD;2452;29.82
4273;57;17;Phalsbourg;25832;17274;8558;246;88;8224;M. Régis IDOUX;BC-DVD;1837;22.34
4274;57;17;Phalsbourg;25832;17274;8558;246;88;8224;M. Patrick BREINING;BC-RN;1605;19.52
4275;57;17;Phalsbourg;25832;17274;8558;246;88;8224;Mme Veronique MADELAINE;BC-DVD;1344;16.34
4276;57;17;Phalsbourg;25832;17274;8558;246;88;8224;Mme Fanny MASSIGNAN-ASTRUC;BC-UGE;986;11.99
4277;57;18;Rombas;34049;25862;8187;455;127;7605;Mme Danielle CALCARI-JEAN;BC-DVG;4609;60.6
4278;57;18;Rombas;34049;25862;8187;455;127;7605;M. Dimitri KÉSY;BC-RN;2996;39.4
4279;57;19;Saint-Avold;28967;20901;8066;222;84;7760;Mme Flora PILI;BC-UCD;2252;29.02
4280;57;19;Saint-Avold;28967;20901;8066;222;84;7760;M. Christian ANTONY;BC-RN;1660;21.39
4281;57;19;Saint-Avold;28967;20901;8066;222;84;7760;Mme Amandine GUERIN-SULPIN;BC-UC;953;12.28
4282;57;19;Saint-Avold;28967;20901;8066;222;84;7760;M. Tristan ATMANIA;BC-UCD;881;11.35
4283;57;19;Saint-Avold;28967;20901;8066;222;84;7760;M. Joel FROELIGER;BC-UG;798;10.28
4284;57;19;Saint-Avold;28967;20901;8066;222;84;7760;M. Denis GARCIA;BC-DVD;731;9.42
4285;57;19;Saint-Avold;28967;20901;8066;222;84;7760;M. Hervé HOCQUET;BC-DSV;239;3.08
4286;57;19;Saint-Avold;28967;20901;8066;222;84;7760;Mme Lydie LESELLIER;BC-EXD;141;1.82
4287;57;19;Saint-Avold;28967;20901;8066;222;84;7760;M. Roland HERHAMMER;BC-DVD;105;1.35
4288;57;20;Sarralbe;25092;18125;6967;315;116;6536;M. Eric BAUER;BC-RN;1906;29.16
4289;57;20;Sarralbe;25092;18125;6967;315;116;6536;Mme Sonya CRISTINELLI-FRAIBOEUF;BC-UD;1851;28.32
4290;57;20;Sarralbe;25092;18125;6967;315;116;6536;Mme Laurence BORYSIAK;BC-DVD;1838;28.12
4291;57;20;Sarralbe;25092;18125;6967;315;116;6536;Mme Jeannine QUODBACH;BC-UCD;941;14.4
4292;57;21;Sarrebourg;22208;15138;7070;291;115;6664;Mme Christine HERZOG;BC-UCD;3985;59.8
4293;57;21;Sarrebourg;22208;15138;7070;291;115;6664;M. Norbert DEGRELLE;BC-RN;1552;23.29
4294;57;21;Sarrebourg;22208;15138;7070;291;115;6664;Mme Catherine GROSSE;BC-UGE;1127;16.91
4295;57;22;Sarreguemines;32391;24808;7583;273;127;7183;M. Jean-Claude CUNAT;BC-DVD;3617;50.36
4296;57;22;Sarreguemines;32391;24808;7583;273;127;7183;M. Philip DERLEDER;BC-RN;2283;31.78
4297;57;22;Sarreguemines;32391;24808;7583;273;127;7183;M. Antoine LENHARD;BC-UGE;1283;17.86
4298;57;23;Le Saulnois;23346;14525;8821;275;137;8409;M. Gaëtan BENIMEDDOURENE;BC-DVD;2949;35.07
4299;57;23;Le Saulnois;23346;14525;8821;275;137;8409;Mme Jeannine BERVILLER;BC-DVD;2579;30.67
4300;57;23;Le Saulnois;23346;14525;8821;275;137;8409;Mme Anne-Marie BLAISE;BC-RN;1918;22.81
4301;57;23;Le Saulnois;23346;14525;8821;275;137;8409;Mme Hélène GIRARDOT;BC-COM;963;11.45
4302;57;24;Le Sillon Mosellan;31811;24356;7455;215;98;7142;M. Julien FREYBURGER;BC-UD;3389;47.45
4303;57;24;Le Sillon Mosellan;31811;24356;7455;215;98;7142;Mme Laureen LADIER;BC-RN;1921;26.9
4304;57;24;Le Sillon Mosellan;31811;24356;7455;215;98;7142;M. Stéphane MEIGNEL;BC-DVG;1832;25.65
4305;57;25;Stiring-Wendel;24501;18636;5865;151;65;5649;Mme Elisabeth HAAG;BC-DVD;2014;35.65
4306;57;25;Stiring-Wendel;24501;18636;5865;151;65;5649;Mme Audrey KIEFFER;BC-RN;1576;27.9
4307;57;25;Stiring-Wendel;24501;18636;5865;151;65;5649;M. Dominique FERRAU;BC-DVD;1258;22.27
4308;57;25;Stiring-Wendel;24501;18636;5865;151;65;5649;M. Jean-Luc BIELITZ;BC-UGE;596;10.55
4309;57;25;Stiring-Wendel;24501;18636;5865;151;65;5649;Mme Virginie ESTEVES;BC-EXD;205;3.63
4310;57;26;Thionville;29400;21785;7615;130;88;7397;M. Pierre CUNY;BC-UCD;2577;34.84
4311;57;26;Thionville;29400;21785;7615;130;88;7397;M. Guy HARAU;BC-UGE;1550;20.95
4312;57;26;Thionville;29400;21785;7615;130;88;7397;Mme Sandrine JEAN;BC-LR;1508;20.39
4313;57;26;Thionville;29400;21785;7615;130;88;7397;M. Stéphane REICHLING;BC-RN;1330;17.98
4314;57;26;Thionville;29400;21785;7615;130;88;7397;Mme Nadya DENGEL;BC-RDG;432;5.84
4315;57;27;Yutz;36802;27718;9084;261;111;8712;M. Patrick WEITEN;BC-UD;4950;56.82
4316;57;27;Yutz;36802;27718;9084;261;111;8712;Mme Delphine BOUR;BC-UGE;2076;23.83
4317;57;27;Yutz;36802;27718;9084;261;111;8712;M. Julien DARADA;BC-RN;1686;19.35
4318;58;1;La Charité-sur-Loire;10830;7252;3578;103;58;3417;Mme Blandine DELAPORTE;BC-DVG;956;27.98
4319;58;1;La Charité-sur-Loire;10830;7252;3578;103;58;3417;Mme Valérie BEAULIEU;BC-RN;905;26.49
4320;58;1;La Charité-sur-Loire;10830;7252;3578;103;58;3417;Mme Françoise RADOUX;BC-DVC;841;24.61
4321;58;1;La Charité-sur-Loire;10830;7252;3578;103;58;3417;Mme Monique CHOQUEL;BC-UGE;715;20.92
4322;58;2;Château-Chinon;9703;5707;3996;124;67;3805;Mme Michèle DARDANT;BC-SOC;1662;43.68
4323;58;2;Château-Chinon;9703;5707;3996;124;67;3805;M. Georges FLECQ;BC-DVC;893;23.47
4324;58;2;Château-Chinon;9703;5707;3996;124;67;3805;Mme Martine CLAINE;BC-RN;733;19.26
4325;58;2;Château-Chinon;9703;5707;3996;124;67;3805;M. Jean Max GLORIFET;BC-COM;517;13.59
4326;58;3;Clamecy;10362;6466;3896;94;57;3745;Mme Anouck CAMAIN;BC-DVC;1259;33.62
4327;58;3;Clamecy;10362;6466;3896;94;57;3745;Mme Anne-Marie BACHOLLET;BC-COM;1030;27.5
4328;58;3;Clamecy;10362;6466;3896;94;57;3745;M. Julien GUIBERT;BC-RN;827;22.08
4329;58;3;Clamecy;10362;6466;3896;94;57;3745;Mme Laurence CHEVALIER;BC-DVG;629;16.8
4330;58;4;Corbigny;8574;5032;3542;108;65;3369;M. Fabien BAZIN;BC-SOC;1593;47.28
4331;58;4;Corbigny;8574;5032;3542;108;65;3369;Mme Michèle LELONG;BC-DVC;662;19.65
4332;58;4;Corbigny;8574;5032;3542;108;65;3369;Mme Charlène DUMONT;BC-DVG;589;17.48
4333;58;4;Corbigny;8574;5032;3542;108;65;3369;Mme Evelyne SCHWEYER;BC-RN;525;15.58
4334;58;5;Cosne-Cours-sur-Loire;10506;7318;3188;110;44;3034;Mme Anne-Marie CHENE;BC-DVC;1282;42.25
4335;58;5;Cosne-Cours-sur-Loire;10506;7318;3188;110;44;3034;Mme Dominique COUPÉ;BC-RN;922;30.39
4336;58;5;Cosne-Cours-sur-Loire;10506;7318;3188;110;44;3034;M. Jean-Louis BILLET;BC-UGE;830;27.36
4337;58;6;Decize;7830;5211;2619;61;38;2520;Mme Justine GUYOT;BC-DVG;1542;61.19
4338;58;6;Decize;7830;5211;2619;61;38;2520;M. David COLAS;BC-DVC;617;24.48
4339;58;6;Decize;7830;5211;2619;61;38;2520;M. Valentin MOUZON;BC-RN;361;14.33
4340;58;7;Fourchambault;9213;6461;2752;57;37;2658;Mme Stéphanie BÉZÉ;BC-SOC;682;25.66
4341;58;7;Fourchambault;9213;6461;2752;57;37;2658;Mme Patricia GAUDRY;BC-DVG;642;24.15
4342;58;7;Fourchambault;9213;6461;2752;57;37;2658;Mme Anaïs LYON;BC-RN;558;20.99
4343;58;7;Fourchambault;9213;6461;2752;57;37;2658;Mme Sandrine DE CARVALHO;BC-UDI;418;15.73
4344;58;7;Fourchambault;9213;6461;2752;57;37;2658;Mme Nathalie CHIPPAUX;BC-COM;358;13.47
4345;58;8;Guérigny;10758;6486;4272;100;72;4100;Mme Corinne BOUCHARD;BC-DVD;1874;45.71
4346;58;8;Guérigny;10758;6486;4272;100;72;4100;M. Eric GUYOT;BC-SOC;759;18.51
4347;58;8;Guérigny;10758;6486;4272;100;72;4100;Mme Christel PELLAT;BC-RN;745;18.17
4348;58;8;Guérigny;10758;6486;4272;100;72;4100;M. Dominique LAVENIR;BC-UGE;722;17.61
4349;58;9;Imphy;7551;5256;2295;41;40;2214;M. Daniel BARBIER;BC-DVG;1020;46.07
4350;58;9;Imphy;7551;5256;2295;41;40;2214;M. Gérard DAGUIN;BC-COM;428;19.33
4351;58;9;Imphy;7551;5256;2295;41;40;2214;Mme Elodie MALICHAUD;BC-RN;420;18.97
4352;58;9;Imphy;7551;5256;2295;41;40;2214;M. Gérard FONTAINE;BC-DVC;346;15.63
4353;58;10;Luzy;9623;5661;3962;126;89;3747;Mme Jocelyne GUERIN;BC-DVG;1892;50.49
4354;58;10;Luzy;9623;5661;3962;126;89;3747;M. Sébastien DESCREAUX;BC-DVC;1270;33.89
4355;58;10;Luzy;9623;5661;3962;126;89;3747;Mme Marie-Hélène DE ALMEIDA;BC-RN;585;15.61
4356;58;11;Nevers-1;8322;5708;2614;164;12;2438;Mme Maryse AUGENDRE;BC-SOC;760;31.17
4357;58;11;Nevers-1;8322;5708;2614;164;12;2438;M. Xavier MOREL;BC-DVC;576;23.63
4358;58;11;Nevers-1;8322;5708;2614;164;12;2438;M. Didier BOUROTTE;BC-UGE;428;17.56
4359;58;11;Nevers-1;8322;5708;2614;164;12;2438;M. Pierre-Michel BENOIT;BC-RN;424;17.39
4360;58;11;Nevers-1;8322;5708;2614;164;12;2438;M. Bruno BENCHEMAKH;BC-DVD;250;10.25
4361;58;12;Nevers-2;7703;5534;2169;123;21;2025;Mme Laurence BARAO;BC-DVC;921;45.48
4362;58;12;Nevers-2;7703;5534;2169;123;21;2025;M. Daniel BOURGEOIS;BC-UGE;581;28.69
4363;58;12;Nevers-2;7703;5534;2169;123;21;2025;M. Damien BAUDRY;BC-RN;523;25.83
4364;58;13;Nevers-3;7766;5364;2402;155;14;2233;Mme Martine GAUDIN;BC-UGE;860;38.51
4365;58;13;Nevers-3;7766;5364;2402;155;14;2233;M. Philippe CORDIER;BC-DVC;712;31.89
4366;58;13;Nevers-3;7766;5364;2402;155;14;2233;M. Jean-Marc BILY;BC-RN;383;17.15
4367;58;13;Nevers-3;7766;5364;2402;155;14;2233;M. Pierre BISSCHOP;BC-LR;278;12.45
4368;58;14;Nevers-4;7008;4971;2037;201;0;1836;Mme Véronique KHOURI;BC-DVC;521;28.38
4369;58;14;Nevers-4;7008;4971;2037;201;0;1836;M. Jimmy DEROUAULT;BC-UGE;478;26.03
4370;58;14;Nevers-4;7008;4971;2037;201;0;1836;Mme Michelle CHARIERE;BC-RN;306;16.67
4371;58;14;Nevers-4;7008;4971;2037;201;0;1836;M. Philippe Marcel Joseph MOREL;BC-DVC;191;10.4
4372;58;14;Nevers-4;7008;4971;2037;201;0;1836;Mme Solange BROSSARD;BC-DVG;148;8.06
4373;58;14;Nevers-4;7008;4971;2037;201;0;1836;M. David AUBLIN;BC-FI;104;5.66
4374;58;14;Nevers-4;7008;4971;2037;201;0;1836;M. Bruno FRANCHINI;BC-DVD;88;4.79
4375;58;15;Pouilly-sur-Loire;11774;7841;3933;155;59;3719;M. Patrick BONDEUX;BC-DVD;1628;43.78
4376;58;15;Pouilly-sur-Loire;11774;7841;3933;155;59;3719;Mme Sabrina GAUDRY;BC-DVG;1199;32.24
4377;58;15;Pouilly-sur-Loire;11774;7841;3933;155;59;3719;M. Hervé AIMÉ;BC-RN;892;23.98
4378;58;16;Saint-Pierre-le-Moûtier;7446;5028;2418;118;43;2257;Mme Marie France DE RIBEROLLES;BC-DVD;779;34.51
4379;58;16;Saint-Pierre-le-Moûtier;7446;5028;2418;118;43;2257;Mme Jocelyne CHAURÉ;BC-DVG;553;24.5
4380;58;16;Saint-Pierre-le-Moûtier;7446;5028;2418;118;43;2257;M. Corentin GELOT;BC-RN;468;20.74
4381;58;16;Saint-Pierre-le-Moûtier;7446;5028;2418;118;43;2257;M. Thierry FAVARCQ;BC-DVG;457;20.25
4382;58;17;Varennes-Vauzelles;9519;6226;3293;111;90;3092;Mme Eliane DESABRE;BC-UG;1140;36.87
4383;58;17;Varennes-Vauzelles;9519;6226;3293;111;90;3092;M. Julien BERNARD;BC-RN;608;19.66
4384;58;17;Varennes-Vauzelles;9519;6226;3293;111;90;3092;Mme Elisabeth DACHY;BC-DVC;445;14.39
4385;58;17;Varennes-Vauzelles;9519;6226;3293;111;90;3092;M. Laurent CHAUVOT;BC-DVD;425;13.75
4386;58;17;Varennes-Vauzelles;9519;6226;3293;111;90;3092;Mme Christine CELLE;BC-DIV;278;8.99
4387;58;17;Varennes-Vauzelles;9519;6226;3293;111;90;3092;Mme Patricia DELORME-LAMBERT;BC-DIV;196;6.34
4388;59;1;Aniche;42784;28918;13866;332;150;13384;M. Charles BEAUCHAMP;BC-UG;6017;44.96
4389;59;1;Aniche;42784;28918;13866;332;150;13384;M. Pascal CLÉRY;BC-RN;4027;30.09
4390;59;1;Aniche;42784;28918;13866;332;150;13384;M. Xavier BARTOSZEK;BC-DVG;3340;24.96
4391;59;2;Annoeullin;59320;39395;19925;714;244;18967;Mme Marie CIETERS;BC-UD;6494;34.24
4392;59;2;Annoeullin;59320;39395;19925;714;244;18967;M. Guy CANNIE;BC-RN;4469;23.56
4393;59;2;Annoeullin;59320;39395;19925;714;244;18967;M. Frédéric BERNABLE;BC-UGE;4252;22.42
4394;59;2;Annoeullin;59320;39395;19925;714;244;18967;M. Matthieu CORBILLON;BC-UCD;3752;19.78
4395;59;3;Anzin;35304;25961;9343;180;129;9034;M. Pierre-Michel BERNARD;BC-UG;3375;37.36
4396;59;3;Anzin;35304;25961;9343;180;129;9034;M. Ali BENYAHIA;BC-DVC;3085;34.15
4397;59;3;Anzin;35304;25961;9343;180;129;9034;Mme Laurence BARA;BC-RN;2574;28.49
4398;59;4;Armentières;47521;33279;14242;376;173;13693;Mme Sylvie DELRUE;BC-UD;4752;34.7
4399;59;4;Armentières;47521;33279;14242;376;173;13693;M. Bernard HAESEBROECK;BC-UG;4460;32.57
4400;59;4;Armentières;47521;33279;14242;376;173;13693;M. Johnny GUTIERREZ;BC-RN;2814;20.55
4401;59;4;Armentières;47521;33279;14242;376;173;13693;Mme Marie-Hélène CRETON;BC-REM;1389;10.14
4402;59;4;Armentières;47521;33279;14242;376;173;13693;M. Daniel PHILIPPOT;BC-DSV;278;2.03
4403;59;5;Aulnoye-Aymeries;37348;24955;12393;392;205;11796;M. Bernard BAUDOUX;BC-COM;5027;42.62
4404;59;5;Aulnoye-Aymeries;37348;24955;12393;392;205;11796;Mme Catherine PEPIN;BC-RN;3540;30.01
4405;59;5;Aulnoye-Aymeries;37348;24955;12393;392;205;11796;M. Claude DUPONT;BC-UD;3229;27.37
4406;59;6;Aulnoy-lez-Valenciennes;38612;26181;12431;470;264;11697;Mme Isabelle CHOAIN;BC-COM;7259;62.06
4407;59;6;Aulnoy-lez-Valenciennes;38612;26181;12431;470;264;11697;M. Pierre NISOL;BC-RN;4438;37.94
4408;59;7;Avesnes-sur-Helpe;42530;29377;13153;409;208;12536;M. Sébastien SEGUIN;BC-DVD;3540;28.24
4409;59;7;Avesnes-sur-Helpe;42530;29377;13153;409;208;12536;Mme Sandra DELANNOY;BC-RN;3493;27.86
4410;59;7;Avesnes-sur-Helpe;42530;29377;13153;409;208;12536;Mme Marie-Annick DEZITTER;BC-UD;3025;24.13
4411;59;7;Avesnes-sur-Helpe;42530;29377;13153;409;208;12536;M. Erwan JACQUEMART;BC-UGE;2478;19.77
4412;59;8;Bailleul;40200;25990;14210;451;237;13522;M. Stéphane DIEUSAERT;BC-UD;6460;47.77
4413;59;8;Bailleul;40200;25990;14210;451;237;13522;M. Alain DUBOIS;BC-UGE;3762;27.82
4414;59;8;Bailleul;40200;25990;14210;451;237;13522;M. Didier LEJEUNE;BC-RN;3300;24.4
4415;59;9;Cambrai;41508;28819;12689;307;213;12169;Mme Sylvie LABADENS;BC-UD;6477;53.23
4416;59;9;Cambrai;41508;28819;12689;307;213;12169;Mme Marguerite CHOLIN;BC-RN;3116;25.61
4417;59;9;Cambrai;41508;28819;12689;307;213;12169;Mme Rehane MERDJI;BC-SOC;1587;13.04
4418;59;9;Cambrai;41508;28819;12689;307;213;12169;M. Grégory BRIQUET;BC-DVC;989;8.13
4419;59;10;Le Cateau-Cambrésis;37650;24556;13094;578;308;12208;M. Yannick CAREMELLE;BC-DVC;7516;61.57
4420;59;10;Le Cateau-Cambrésis;37650;24556;13094;578;308;12208;Mme Mélanie DISDIER;BC-RN;4692;38.43
4421;59;11;Caudry;37764;25689;12075;342;261;11472;Mme Anne-Sophie BOISSEAUX;BC-UCD;6275;54.7
4422;59;11;Caudry;37764;25689;12075;342;261;11472;M. Mathias DESWEEMER;BC-RN;3371;29.38
4423;59;11;Caudry;37764;25689;12075;342;261;11472;M. Nicolas BRULANT;BC-UGE;1826;15.92
4424;59;12;Coudekerque-Branche;39544;25680;13864;348;233;13283;Mme Barbara BAILLEUL;BC-UG;5661;42.62
4425;59;12;Coudekerque-Branche;39544;25680;13864;348;233;13283;Mme Juliette JONCKHEERE;BC-UD;3550;26.73
4426;59;12;Coudekerque-Branche;39544;25680;13864;348;233;13283;M. Michaël FONTAINE;BC-RN;2808;21.14
4427;59;12;Coudekerque-Branche;39544;25680;13864;348;233;13283;Mme Myriam SANTHUNE;BC-ECO;1264;9.52
4428;59;13;Croix;52745;37347;15398;373;224;14801;M. Régis CAUCHE;BC-UD;7881;53.25
4429;59;13;Croix;52745;37347;15398;373;224;14801;M. Bernard DE VEYLDER;BC-UGE;4169;28.17
4430;59;13;Croix;52745;37347;15398;373;224;14801;Mme Nathalie DEMEURISSE;BC-RN;2751;18.59
4431;59;14;Denain;45760;32262;13498;474;265;12759;Mme Régine ANDRIS;BC-RN;5362;42.03
4432;59;14;Denain;45760;32262;13498;474;265;12759;Mme Isabelle DENIZON ZAWIEJA;BC-UG;5148;40.35
4433;59;14;Denain;45760;32262;13498;474;265;12759;M. Hassan ASSE;BC-LR;2249;17.63
4434;59;15;Douai;42514;29753;12761;290;136;12335;M. Christian POIRET;BC-UD;4362;35.36
4435;59;15;Douai;42514;29753;12761;290;136;12335;Mme Katia BITTNER;BC-UGE;4142;33.58
4436;59;15;Douai;42514;29753;12761;290;136;12335;Mme Chantal BOJANEK;BC-RN;3121;25.3
4437;59;15;Douai;42514;29753;12761;290;136;12335;Mme Patricia BOULAN;BC-FI;710;5.76
4438;59;16;Dunkerque-1;35505;25944;9561;676;147;8738;M. Adrien NAVE;BC-RN;3061;35.03
4439;59;16;Dunkerque-1;35505;25944;9561;676;147;8738;M. Grégory BARTHOLOMÉUS;BC-UG;2201;25.19
4440;59;16;Dunkerque-1;35505;25944;9561;676;147;8738;Mme Martine CABARET;BC-DVG;1353;15.48
4441;59;16;Dunkerque-1;35505;25944;9561;676;147;8738;Mme Véronique DE MIRIBEL;BC-UD;962;11.01
4442;59;16;Dunkerque-1;35505;25944;9561;676;147;8738;M. Philippe EVERAERT;BC-UD;656;7.51
4443;59;16;Dunkerque-1;35505;25944;9561;676;147;8738;Mme Françoise LECLERC;BC-FI;505;5.78
4444;59;17;Dunkerque-2;37468;25384;12084;290;168;11626;Mme Martine ARLABOSSE;BC-UCD;6170;53.07
4445;59;17;Dunkerque-2;37468;25384;12084;290;168;11626;M. Laurent FAUCON;BC-UGE;2505;21.55
4446;59;17;Dunkerque-2;37468;25384;12084;290;168;11626;M. Tanguy BRICHE;BC-RN;2034;17.5
4447;59;17;Dunkerque-2;37468;25384;12084;290;168;11626;Mme Laurence CHOSSIÈRE;BC-DVG;917;7.89
4448;59;18;Faches-Thumesnil;53478;36741;16737;497;235;16005;M. François-Xavier CADART;BC-UD;8218;51.35
4449;59;18;Faches-Thumesnil;53478;36741;16737;497;235;16005;M. Laurent DAUDRUY;BC-UG;4193;26.2
4450;59;18;Faches-Thumesnil;53478;36741;16737;497;235;16005;M. Frédéric ANTICHAN;BC-RN;3594;22.46
4451;59;19;Fourmies;37982;26550;11432;309;147;10976;Mme Carole DEVOS;BC-DVD;4471;40.73
4452;59;19;Fourmies;37982;26550;11432;309;147;10976;M. Jimmy BONDON;BC-RN;2916;26.57
4453;59;19;Fourmies;37982;26550;11432;309;147;10976;M. Clément CHIKH;BC-UG;1987;18.1
4454;59;19;Fourmies;37982;26550;11432;309;147;10976;Mme Joëlle BOUTTEFEUX;BC-REM;1602;14.6
4455;59;20;Grande-Synthe;43596;30852;12744;391;249;12104;Mme Isabelle FERNANDEZ;BC-UG;6662;55.04
4456;59;20;Grande-Synthe;43596;30852;12744;391;249;12104;Mme Sophie COUDEVYLLE;BC-UCD;2146;17.73
4457;59;20;Grande-Synthe;43596;30852;12744;391;249;12104;Mme Chantal DENIS;BC-RN;2137;17.66
4458;59;20;Grande-Synthe;43596;30852;12744;391;249;12104;M. Dany ADRIANSEN;BC-UGE;1159;9.58
4459;59;21;Hazebrouck;45865;31075;14790;487;314;13989;M. Valentin BELLEVAL;BC-DVD;7842;56.06
4460;59;21;Hazebrouck;45865;31075;14790;487;314;13989;M. Pascal PRINCE;BC-RN;3344;23.9
4461;59;21;Hazebrouck;45865;31075;14790;487;314;13989;M. Claude HANQUEZ;BC-UGE;2133;15.25
4462;59;21;Hazebrouck;45865;31075;14790;487;314;13989;M. André DEMEESTER;BC-DSV;670;4.79
4463;59;22;Lambersart;53058;36157;16901;337;161;16403;Mme Marie-Laurence FAUCHILLE;BC-DVD;4466;27.23
4464;59;22;Lambersart;53058;36157;16901;337;161;16403;Mme Brigitte ASTRUC-DAUBRESSE;BC-UD;4226;25.76
4465;59;22;Lambersart;53058;36157;16901;337;161;16403;Mme Emilie JOURDAIN;BC-RN;2821;17.2
4466;59;22;Lambersart;53058;36157;16901;337;161;16403;M. Octave DELEPIERE;BC-ECO;2743;16.72
4467;59;22;Lambersart;53058;36157;16901;337;161;16403;Mme Valérie CATELAIN;BC-UG;2147;13.09
4468;59;23;Lille-1;49337;33396;15941;290;184;15467;M. Sébastien LEPRÊTRE;BC-UD;7125;46.07
4469;59;23;Lille-1;49337;33396;15941;290;184;15467;M. Maroin AL-DANDACHI;BC-UGE;4180;27.03
4470;59;23;Lille-1;49337;33396;15941;290;184;15467;Mme Audrey REGNAULD;BC-REM;2216;14.33
4471;59;23;Lille-1;49337;33396;15941;290;184;15467;M. Henri DUSAUTOIS;BC-RN;1946;12.58
4472;59;24;Lille-2;53314;33956;19358;284;123;18951;M. Loïc CATHELAIN;BC-UD;9303;49.09
4473;59;24;Lille-2;53314;33956;19358;284;123;18951;M. Philippe CREPEL;BC-UGE;3748;19.78
4474;59;24;Lille-2;53314;33956;19358;284;123;18951;M. Quentin ADAIRE;BC-REM;3594;18.96
